1	277.87930	478.96930
2	270.07490	464.88990
3	279.63625	469.55625
4	264.02990	457.18490
5	279.29550	450.45050
6	265.61095	460.53095
7	276.89425	460.19425
8	268.89210	463.16210
9	273.13515	469.52515
10	269.99325	473.85825
11	267.98805	496.56305
12	248.97100	474.75100
13	279.68540	471.39040
14	284.72365	481.61365
15	259.71305	451.80805
16	281.35045	458.27545
17	271.84190	477.71690
18	265.34350	462.79350
19	265.82300	461.97300
20	273.99605	453.96105
21	292.55360	494.37860
22	272.29625	449.36125
23	275.26185	467.01185
24	261.55100	469.58100
25	265.41855	453.49355
26	284.20580	466.53580
27	281.71320	446.60820
28	251.37340	448.71840
29	273.25135	483.35635
30	251.15120	458.69620
31	273.54305	454.60805
32	266.83265	445.70765
33	266.59345	468.52845
34	266.58965	465.05965
35	279.82305	480.29805
36	265.73425	447.30425
37	264.64890	470.03890
38	256.35315	452.43315
39	281.82200	485.46200
40	246.75695	433.17695
41	266.34510	444.54510
42	283.23635	472.32635
43	275.54735	469.31735
44	256.48095	440.29095
45	268.92560	460.33060
46	264.69465	452.01965
47	280.51735	462.72235
48	274.79000	469.99500
49	274.06680	460.15680
50	267.82100	470.40600
51	267.71990	451.11990
52	270.14220	460.82220
53	292.35160	466.59160
54	273.67270	460.81270
55	297.08830	479.57330
56	275.55500	469.93500
57	281.68730	466.26230
58	288.23980	486.26480
59	278.78830	464.46330
60	264.03520	472.09520
61	270.93865	452.92365
62	283.40985	457.17985
63	256.74810	446.62310
64	283.06895	473.75395
65	277.84460	478.13460
66	277.75845	459.63345
67	260.87125	428.64625
68	283.21985	464.94485
69	280.68090	478.08590
70	277.86505	485.31505
71	266.87445	462.04945
72	267.37315	472.88315
73	264.59060	460.30060
74	272.83185	458.06185
75	261.50620	451.29620
76	273.09115	441.57615
77	268.16495	469.91495
78	263.14645	447.08145
79	268.78740	477.01740
80	290.91750	461.61750
81	278.87715	473.52215
82	276.04225	466.18725
83	277.02920	464.66920
84	268.10820	432.85820
85	274.97010	456.73510
86	290.75715	469.43215
87	281.37710	474.20710
88	269.79740	455.22740
89	277.84865	461.28865
90	267.92565	494.09565
91	265.27405	465.71405
92	256.22135	456.41635
93	266.79145	471.66145
94	266.03900	462.85400
95	270.26745	471.83745
96	272.75100	460.73600
97	275.41200	462.11200
98	274.30655	481.09155
99	266.98225	468.19725
100	274.95725	464.61225
101	279.71665	464.43665
102	291.56260	470.72760
103	244.75395	429.06395
104	267.21145	458.06645
105	264.33235	458.23235
106	263.64625	455.25125
107	265.16880	454.33380
108	274.99090	452.84090
109	287.85250	493.85250
110	257.69065	440.32065
111	259.21670	449.43170
112	255.03305	449.15305
113	278.96385	472.89385
114	262.60280	463.29280
115	260.62425	475.46925
116	281.92600	463.70600
117	271.04570	464.70070
118	292.09595	477.45595
119	266.83630	468.45130
120	271.33500	453.85000
121	292.71540	461.28040
122	279.07365	460.71365
123	283.80475	467.85975
124	267.36980	445.79480
125	274.01800	477.00300
126	257.72385	449.84885
127	272.50840	455.85840
128	276.49815	480.57315
129	287.59225	490.05225
130	273.25550	464.92550
131	271.47165	459.71165
132	270.29100	452.97100
133	273.81680	490.82180
134	269.91360	462.56860
135	260.73940	481.52940
136	271.85230	466.60230
137	268.19175	454.18675
138	279.45275	480.02775
139	282.56680	467.72180
140	272.87445	476.05945
141	284.74510	484.06010
142	270.83705	459.20705
143	259.99730	457.25730
144	261.22615	442.50115
145	279.83840	465.62340
146	254.81985	454.23485
147	288.79810	477.40810
148	281.88225	472.55725
149	265.68900	469.56900
150	288.51225	478.85225
151	266.36250	440.81250
152	269.15505	459.35505
153	271.51450	458.35950
154	275.44270	459.07770
155	267.95350	464.01350
156	277.69020	446.85020
157	264.32945	457.17445
158	266.10495	445.68495
159	268.56530	459.97030
160	283.68615	472.85615
161	257.30640	458.47140
162	273.87395	461.33895
163	276.41900	464.22400
164	262.26780	452.67280
165	266.41405	446.92405
166	266.17975	449.23475
167	276.76355	473.10355
168	264.97515	427.11015
169	292.55535	456.38035
170	268.80580	475.79080
171	260.34090	458.69090
172	281.90780	451.29780
173	270.08360	443.64860
174	284.57680	472.72680
175	282.58135	485.81635
176	267.57310	465.26310
177	270.48125	477.78625
178	284.33900	465.86900
179	284.92150	468.45150
180	272.60010	469.95010
181	276.72525	451.14525
182	271.84235	466.67735
183	283.95510	456.27010
184	292.10625	484.80125
185	285.18940	468.57940
186	269.93050	472.60550
187	265.78235	456.84735
188	261.98650	446.15650
189	274.77380	444.42880
190	268.95790	454.91790
191	259.29885	447.50385
192	282.69880	483.98880
193	285.46250	465.68250
194	266.38665	458.80665
195	290.44840	453.59340
196	275.53160	457.69160
197	264.42190	460.20690
198	287.47155	480.18155
199	266.78910	473.79910
200	279.63495	460.49995
201	277.14135	466.02135
202	275.52835	454.24335
203	280.43420	453.73920
204	281.31515	457.06015
205	260.15160	443.07160
206	292.25110	475.43110
207	270.00350	448.02350
208	283.83575	455.19075
209	282.53065	459.68065
210	266.16825	467.79325
211	270.79705	460.51705
212	269.19905	454.30905
213	268.24395	458.00895
214	276.70635	494.99635
215	264.59515	452.67015
216	271.09990	458.16490
217	284.46505	469.41005
218	262.22160	455.68660
219	275.62910	475.90410
220	270.32240	454.54740
221	275.22995	470.78995
222	286.19390	462.22390
223	263.51050	460.62050
224	258.66110	449.41110
225	274.52635	469.57635
226	280.34535	467.65535
227	260.15365	453.77365
228	271.09030	469.04030
229	289.67345	480.78845
230	291.99190	460.24690
231	277.55355	465.83855
232	263.98280	456.03780
233	263.15950	450.01450
234	268.11460	465.93460
235	289.20765	475.14765
236	276.99190	450.36690
237	283.39820	469.78820
238	283.28440	443.82940
239	265.39845	461.25845
240	254.81875	440.57375
241	288.91255	469.37255
242	268.66920	458.27420
243	275.22430	475.51930
244	281.38745	473.56245
245	274.51580	469.25080
246	278.35285	477.01785
247	275.77935	458.08935
248	278.10985	469.73985
249	282.72355	464.99855
250	276.66590	453.11090
251	294.21885	463.87885
252	279.53690	479.71190
253	303.02840	501.86840
